Step,Epoch,Total_Tokens,Task_Loss,Geo_Loss,Collapse_Penalty,Perplexity,Silhouette,Mean_Speed
4600,1,7065600,5.983632564544678,1.3335840702056885,0.0,396.87945556640625,-0.011671267449855804,0.3968915045261383
4650,1,7142400,6.091837406158447,1.3754615783691406,0.0,442.2332458496094,-0.011306996457278728,0.3956870436668396
4700,1,7219200,5.763612270355225,1.3777776956558228,0.0,318.4967346191406,-0.02011190913617611,0.3960425555706024
4750,1,7296000,5.82672119140625,1.3352642059326172,0.0,339.2445373535156,-0.011936654336750507,0.38897940516471863
4800,1,7372800,6.1604461669921875,1.29395592212677,0.0,473.6393737792969,-0.0037253822665661573,0.3878040313720703
4850,1,7449600,5.927040100097656,1.3231942653656006,0.0,375.04278564453125,0.008921507745981216,0.3865511119365692
4900,1,7526400,6.217077732086182,1.2899868488311768,0.0,501.2363586425781,0.012387552298605442,0.3708418905735016
4950,1,7603200,6.317481517791748,1.3609524965286255,0.0683971643447876,554.175537109375,0.027364864945411682,0.4341985881328583
5000,1,7680000,5.822065353393555,1.3671728372573853,0.06693392992019653,337.6687316894531,0.012428873218595982,0.43346697092056274
5050,1,7756800,5.719436168670654,1.3164825439453125,0.004485011100769043,304.7330627441406,0.013048618100583553,0.402242511510849
5100,1,7833600,6.119555950164795,1.3554205894470215,0.0,454.6627502441406,-0.010407422669231892,0.38349178433418274
5150,1,7910400,5.212106227874756,1.2861512899398804,0.0,183.4801025390625,-0.024535806849598885,0.3827536702156067
5200,1,7987200,6.3010711669921875,1.3010382652282715,0.0,545.1555786132812,0.000279638305073604,0.38708481192588806
5250,1,8064000,5.8421502113342285,1.3538609743118286,0.0,344.51934814453125,0.00717155821621418,0.3894413411617279
5300,1,8140800,5.962301731109619,1.2665120363235474,0.0,388.5033264160156,0.002886516973376274,0.3967268168926239
5350,1,8217600,6.096227169036865,1.3090096712112427,0.0,444.17877197265625,0.013480350375175476,0.37009185552597046
5400,1,8294400,5.883019924163818,1.2612532377243042,0.0,358.89141845703125,0.015171215869486332,0.37445059418678284
5450,1,8371200,6.101046085357666,1.2590183019638062,0.0,446.3244323730469,0.011261011473834515,0.376321941614151
5500,1,8448000,5.999903202056885,1.2581868171691895,0.0,403.3897399902344,-0.009848152287304401,0.38444340229034424
5550,1,8524800,6.133949279785156,1.3404349088668823,0.0,461.2541809082031,-0.01007196307182312,0.390630841255188
5600,1,8601600,6.4250874519348145,1.2540383338928223,0.015759646892547607,617.134765625,-0.010637630708515644,0.4078798294067383
5650,1,8678400,5.927398204803467,1.3082005977630615,0.0,375.1771240234375,-0.0016454184660688043,0.39918872714042664
5700,1,8755200,5.779655933380127,1.2341198921203613,0.009895801544189453,323.6478271484375,-0.005600057542324066,0.4049479067325592
5750,1,8832000,5.915214538574219,1.2470238208770752,0.0,370.6338195800781,-0.0047049373388290405,0.37928149104118347
5800,1,8908800,5.985483169555664,1.2479150295257568,0.02738046646118164,397.6145935058594,-0.002637800993397832,0.4136902391910553
5850,1,8985600,5.897706508636475,1.2640676498413086,0.0,364.20123291015625,-0.015035857446491718,0.3811701536178589
5900,1,9062400,6.1360650062561035,1.2328177690505981,0.015229225158691406,462.2311096191406,-0.008434689603745937,0.4076146185398102
5950,1,9139200,6.048219203948975,1.2547608613967896,0.0,423.3584289550781,-0.007151667028665543,0.39255109429359436
6000,1,9216000,6.003401279449463,1.258662462234497,0.00816035270690918,404.8033142089844,-0.0019372018286958337,0.40408018231391907
6050,1,9292800,6.891761779785156,1.3028862476348877,0.1364157795906067,984.1337280273438,0.00029629594064317644,0.4682078957557678
6100,1,9369600,6.018993377685547,1.3000812530517578,0.0,411.16448974609375,0.027779826894402504,0.38303884863853455
6150,1,9446400,5.706446170806885,1.3107668161392212,0.006381511688232422,300.8001708984375,0.027344822883605957,0.4031907618045807
6200,1,9523200,6.241124629974365,1.225584626197815,0.0,513.4356079101562,0.023492371663451195,0.38408398628234863
6250,1,9600000,5.8565497398376465,1.245046854019165,0.013561666011810303,349.5161437988281,0.01706232875585556,0.40678083896636963
6300,1,9676800,6.004480838775635,1.2605541944503784,0.0,405.2405700683594,0.010455465875566006,0.38803020119667053
6350,1,9753600,6.107833385467529,1.2252535820007324,0.014337539672851562,449.3640441894531,0.00599308917298913,0.40716877579689026
6400,1,9830400,5.891704559326172,1.1997201442718506,0.0,362.0218200683594,0.004033315926790237,0.38882678747177124
6450,1,9907200,5.919549465179443,1.2093942165374756,0.0,372.24395751953125,-0.006189232692122459,0.3941996991634369
6500,1,9984000,6.32603645324707,1.3480879068374634,0.023819327354431152,558.9368286132812,-0.010271049104630947,0.41190966963768005
6550,1,10060800,6.163339138031006,1.2167645692825317,0.016249120235443115,475.0115661621094,0.014470773749053478,0.40812456607818604
6600,1,10137600,5.99518346786499,1.2429161071777344,0.0,401.4903259277344,0.011789568699896336,0.37894096970558167
6650,1,10214400,5.7649383544921875,1.2777798175811768,0.015709400177001953,318.91937255859375,-0.004956143442541361,0.40785470604896545
6700,1,10291200,5.929229259490967,1.223080039024353,0.0018075108528137207,375.8647155761719,0.0002800505608320236,0.40090376138687134
6750,1,10368000,5.851001262664795,1.2236595153808594,0.0,347.5822448730469,-0.021503472700715065,0.3942995071411133
6800,1,10444800,5.8975138664245605,1.1542900800704956,0.007861971855163574,364.1310729980469,-0.005074009299278259,0.40393099188804626
6850,1,10521600,5.7178215980529785,1.193573236465454,0.034563660621643066,304.241455078125,-0.013464738614857197,0.417281836271286
6900,1,10598400,5.470194339752197,1.1270527839660645,0.0,237.50634765625,0.005107570439577103,0.3858526051044464
6950,1,10675200,5.937180995941162,1.2050981521606445,0.0,378.8653869628906,0.016462048515677452,0.37325504422187805
7000,1,10752000,5.723838806152344,1.2231124639511108,0.0,306.07763671875,0.014881622977554798,0.3923299014568329
7050,1,10828800,5.823805332183838,1.1134434938430786,0.04106718301773071,338.2568054199219,0.0018025661120191216,0.42053359746932983
7100,1,10905600,6.063737392425537,1.1449735164642334,0.0,429.9794616699219,0.012535766698420048,0.39884525537490845
7150,1,10982400,6.286571502685547,1.1746116876602173,0.0,537.3079833984375,0.011119123548269272,0.3922274112701416
7200,1,11059200,6.172402858734131,1.143657922744751,0.0,479.33648681640625,0.008995230309665203,0.38296666741371155
7250,1,11136000,5.666201114654541,1.2149784564971924,0.0,288.934814453125,0.003577331779524684,0.3920783996582031
7300,1,11212800,6.22116231918335,1.292697548866272,0.0,503.2878723144531,0.022478392347693443,0.3940673768520355
7350,1,11289600,6.195969104766846,1.160515546798706,0.0,490.766845703125,0.038770951330661774,0.3815295100212097
7400,1,11366400,6.152421474456787,1.149503469467163,0.0,469.8537292480469,0.02163703180849552,0.3940970003604889
7450,1,11443200,5.940863132476807,1.1817505359649658,0.0,380.26300048828125,0.0029772918205708265,0.39518478512763977
7500,1,11520000,5.931107997894287,1.1271322965621948,0.01946181058883667,376.571533203125,-0.0034324515145272017,0.4097309112548828
7550,1,11596800,5.312624931335449,1.1745792627334595,0.010631859302520752,202.882080078125,0.008114274591207504,0.40531593561172485
7600,1,11673600,5.737219333648682,1.1291918754577637,0.0,310.2006530761719,0.02382015250623226,0.39939457178115845
7650,1,11750400,5.864631175994873,1.1099748611450195,0.0,352.3521728515625,0.005937023553997278,0.3625042140483856
7700,1,11827200,5.727560043334961,1.1117584705352783,0.0,307.21875,-0.0058508566580712795,0.3979865610599518
7750,1,11904000,5.93655252456665,1.1340150833129883,0.0,378.62738037109375,-0.010918691754341125,0.38848766684532166
7800,1,11980800,6.0867919921875,1.1126924753189087,0.0,440.0075988769531,0.012234434485435486,0.39185625314712524
7850,1,12057600,6.110650539398193,1.0855698585510254,0.0,450.63177490234375,-0.007744487375020981,0.39288130402565
7900,1,12134400,5.997997283935547,1.0886927843093872,0.006371915340423584,402.62164306640625,0.031845301389694214,0.40318596363067627
7950,1,12211200,5.929677963256836,1.1118991374969482,0.0,376.0334167480469,0.0009340029209852219,0.3938812017440796
8000,1,12288000,5.7030487060546875,1.1090162992477417,0.0,299.7799377441406,0.007468663156032562,0.36643338203430176
8050,1,12364800,6.4256768226623535,1.079819917678833,0.013527512550354004,617.4985961914062,0.00029730424284935,0.4067637622356415
8100,1,12441600,6.207084655761719,1.1402528285980225,0.1434236764907837,496.25238037109375,-0.0093211205676198,0.4717118442058563
8150,1,12518400,6.435914516448975,1.090378999710083,0.0139695405960083,623.8528442382812,0.006720239762216806,0.40698477625846863
8200,1,12595200,6.278951644897461,1.1135627031326294,0.012973546981811523,533.2293701171875,0.014606580138206482,0.40648677945137024
8250,1,12672000,5.827962398529053,1.062807321548462,0.0,339.6658630371094,0.0002050132752628997,0.39479556679725647
8300,1,12748800,6.12568998336792,1.1211943626403809,0.04106426239013672,457.4602355957031,0.02192028798162937,0.42053213715553284
8350,1,12825600,5.932781219482422,1.0493195056915283,0.0,377.2021484375,-0.0016128718852996826,0.39239928126335144
8400,1,12902400,6.007833957672119,1.0267308950424194,0.0,406.6016540527344,-0.004316274076700211,0.3985709547996521
8450,1,12979200,6.358335018157959,1.0852267742156982,0.0,577.284423828125,0.005077349487692118,0.39680927991867065
8500,1,13056000,5.775000095367432,1.0786027908325195,0.0,322.14447021484375,0.008398314006626606,0.3775095045566559
8550,1,13132800,5.864220142364502,1.0318461656570435,0.0,352.2073669433594,0.0029548543971031904,0.38446488976478577
8600,1,13209600,5.848625183105469,1.0380176305770874,0.0,346.75732421875,0.009756856597959995,0.3959663212299347
8650,1,13286400,6.14296293258667,1.0011639595031738,0.1203499436378479,465.4305725097656,-0.0026878584176301956,0.4601749777793884
8700,1,13363200,5.367319583892822,1.0515786409378052,0.0,214.2877197265625,0.020939961075782776,0.3971163332462311
8750,1,13440000,6.243104457855225,1.06892991065979,0.0,514.453125,0.029082318767905235,0.3988521695137024
8800,1,13516800,5.768679141998291,1.0117607116699219,0.0,320.1146545410156,0.00893020536750555,0.38928475975990295
8850,1,13593600,5.596479892730713,1.0137230157852173,0.0,269.47613525390625,0.00025561326765455306,0.37851613759994507
8900,1,13670400,5.967948913574219,1.0378754138946533,0.0,390.7034912109375,0.0003520101308822632,0.38664260506629944
8950,1,13747200,6.236305236816406,0.9924595952033997,0.0,510.9671325683594,0.004673474933952093,0.39497166872024536
9000,1,13824000,6.031236171722412,1.0221956968307495,0.0,416.229248046875,-0.006439027842134237,0.39604452252388
9050,1,13900800,5.29629373550415,0.9695435166358948,0.0,199.59568786621094,-0.00495315482839942,0.39246824383735657
9100,1,13977600,5.423595428466797,1.0001440048217773,0.0,226.69271850585938,0.0035988849122077227,0.36965838074684143
9150,1,14054400,6.175251007080078,0.9823565483093262,0.03317117691040039,480.70367431640625,-0.0028718176763504744,0.4165855944156647
9200,1,14131200,6.209850311279297,0.9923989772796631,0.0,497.62677001953125,0.0031176581978797913,0.3843417763710022
9250,1,14208000,5.988196849822998,1.0403765439987183,0.0,398.695068359375,0.0022042084019631147,0.39314863085746765
9300,1,14284800,6.42138147354126,0.9841631054878235,0.04218924045562744,614.8519287109375,0.003332144347950816,0.4210946261882782
9350,1,14361600,5.779018402099609,0.9628167152404785,0.0,323.4415283203125,-0.0094368951395154,0.388001024723053
9400,1,14438400,5.99606466293335,0.9796606302261353,0.0,401.84429931640625,-0.011268910951912403,0.3899250030517578
9450,1,14515200,6.048240661621094,1.010252594947815,0.04630863666534424,423.3675231933594,-0.01718924194574356,0.4231543242931366
9500,1,14592000,5.965784072875977,0.9681919813156128,0.0,389.8586120605469,-0.013735678046941757,0.3782428503036499
9550,1,14668800,6.032662868499756,0.9804823398590088,0.011055588722229004,416.823486328125,-0.01636888086795807,0.405527800321579
9600,1,14745600,5.742604732513428,0.9362766742706299,0.0,311.8757019042969,-0.028758129104971886,0.38799721002578735
9650,1,14822400,5.712881565093994,0.945496678352356,0.010853230953216553,302.7421875,-0.031570881605148315,0.40542662143707275
9700,1,14899200,6.230569362640381,0.9487578868865967,0.010573804378509521,508.0446472167969,-0.006204740609973669,0.40528690814971924
9750,1,14976000,6.544360637664795,0.9674209356307983,0.033524394035339355,695.31201171875,-0.017442934215068817,0.41676220297813416
9800,1,15052800,5.914188385009766,0.965920090675354,0.0,370.2536926269531,0.0025639112573117018,0.39526674151420593
9850,1,15129600,5.897336483001709,0.9358046650886536,0.0,364.0664978027344,-0.007735451217740774,0.39164772629737854
9900,1,15206400,5.874736785888672,0.9573242664337158,0.0050629377365112305,355.93096923828125,0.03687594458460808,0.4025314748287201
9950,1,15283200,5.742811679840088,0.9046568870544434,0.0,311.94024658203125,0.012426342815160751,0.3924984037876129
10000,1,15360000,5.582309246063232,0.9121403098106384,0.04533648490905762,265.6844177246094,0.039572324603796005,0.4226682484149933
10050,1,15436800,6.242938995361328,0.9459350109100342,0.0,514.3680419921875,0.03473365679383278,0.39262157678604126
10100,1,15513600,6.220432281494141,0.9608282446861267,0.007607221603393555,502.92059326171875,0.03412087634205818,0.40380361676216125
10150,1,15590400,5.93235969543457,0.9206977486610413,0.0,377.0431823730469,0.040084440261125565,0.39998283982276917
10200,1,15667200,6.170905590057373,0.9106847047805786,0.0051119327545166016,478.6193542480469,0.024134015664458275,0.4025559723377228
10250,1,15744000,5.672062397003174,0.9283028841018677,0.0,290.63330078125,-0.002849910408258438,0.38360923528671265
10300,1,15820800,5.637878894805908,0.8812873363494873,0.0,280.8663330078125,0.007621781434863806,0.38865962624549866
10350,1,15897600,5.92564058303833,0.9428107738494873,0.009122610092163086,374.5182800292969,-0.019236063584685326,0.404561311006546
10400,1,15974400,5.862781524658203,0.9052244424819946,0.0,351.7010498046875,-0.018126381561160088,0.399821937084198
10450,1,16051200,5.912911891937256,0.8997317552566528,0.0,369.7813720703125,-0.0053528896532952785,0.38254737854003906
10500,1,16128000,5.801912784576416,0.9218957424163818,0.0,330.9319763183594,0.0009933648398146033,0.3960784673690796
10550,1,16204800,5.768880367279053,0.8796793222427368,0.0,320.1790466308594,0.002419404685497284,0.39906322956085205
10600,1,16281600,5.735908508300781,0.9260429739952087,0.0,309.7943115234375,0.016289621591567993,0.39111006259918213
10650,1,16358400,6.080325603485107,0.8997902870178223,0.021635234355926514,437.1715393066406,-0.0015827541938051581,0.41081762313842773
10700,1,16435200,6.178031921386719,0.8870519399642944,0.012028753757476807,482.0423278808594,-0.008776509203016758,0.4060143828392029
10750,1,16512000,5.734105587005615,0.8845716714859009,0.023317456245422363,309.2362365722656,-0.0031752102077007294,0.41165873408317566
10800,1,16588800,6.068170070648193,0.8939990401268005,0.02563011646270752,431.8896484375,-0.006834847386926413,0.41281506419181824
10850,1,16665600,6.021067142486572,0.8894795775413513,0.0,412.01806640625,-0.004813545849174261,0.36960893869400024
10900,1,16742400,5.608808994293213,0.8900691270828247,0.0,272.8191223144531,-0.0004863204958382994,0.396979957818985
10950,1,16819200,5.766774654388428,0.8973854184150696,0.03898417949676514,319.50555419921875,0.005452676210552454,0.41949209570884705
11000,1,16896000,5.9235100746154785,0.8779486417770386,0.0014136433601379395,373.72119140625,0.004136273171752691,0.40070682764053345
11050,1,16972800,6.009956359863281,0.9010787010192871,0.044371843338012695,407.4655456542969,-0.00883940327912569,0.4221859276294708
11100,1,17049600,5.989788055419922,0.8922770023345947,0.010228633880615234,399.3299865722656,3.9730221033096313e-05,0.4051143229007721
11150,1,17126400,6.089452743530273,0.8680381178855896,0.0,441.1799011230469,0.026507282629609108,0.3828372359275818
11200,1,17203200,6.0910162925720215,0.8861610889434814,0.016556084156036377,441.8702392578125,-0.003149287076666951,0.40827804803848267
11250,1,17280000,5.8244500160217285,0.8627626895904541,0.0,338.4749450683594,-0.018477346748113632,0.3816188871860504
11300,1,17356800,5.637844085693359,0.8401476740837097,0.001941978931427002,280.8565673828125,-0.007606124971061945,0.400970995426178
11350,1,17433600,5.936503887176514,0.8497123718261719,0.009234488010406494,378.60894775390625,-0.00980266835540533,0.4046172499656677
11400,1,17510400,5.59999418258667,0.8464953899383545,0.04853731393814087,270.4248352050781,-0.018387338146567345,0.4242686629295349
11450,1,17587200,5.9712371826171875,0.8463191986083984,0.0,391.9903259277344,-0.0186492670327425,0.3776976466178894
11500,1,17664000,6.150106430053711,0.8308543562889099,0.0,468.76727294921875,0.002923606662079692,0.37348631024360657
11550,1,17740800,5.774838924407959,0.8513243198394775,0.0,322.0925598144531,-0.01072725560516119,0.3996029794216156
11600,1,17817600,6.076906204223633,0.8263424634933472,0.003373563289642334,435.67919921875,-0.0024353961925953627,0.40168678760528564
11650,1,17894400,5.46022367477417,0.8337903022766113,0.02596193552017212,235.15000915527344,-0.004294846206903458,0.41298097372055054
11700,1,17971200,5.762793064117432,0.8454015851020813,0.022441744804382324,318.2359313964844,0.00036135935806669295,0.41122087836265564
11750,1,18048000,6.166126251220703,0.8749862909317017,0.011578083038330078,476.3373107910156,-0.011074204929172993,0.4057890474796295
11800,1,18124800,5.770697116851807,0.858532190322876,0.005297660827636719,320.76129150390625,-0.010614368133246899,0.40264883637428284
11850,1,18201600,5.822056293487549,0.8257372379302979,0.0,337.66571044921875,-0.0038740113377571106,0.3891056776046753
11900,1,18278400,5.765467166900635,0.8201411366462708,0.0,319.08807373046875,0.014180139638483524,0.391861230134964
11950,1,18355200,5.991929531097412,0.8240820169448853,0.0,400.1860046386719,0.0038509133737534285,0.38659361004829407
12000,1,18432000,6.119767665863037,0.8152361512184143,0.018899261951446533,454.759033203125,0.007629191968590021,0.40944963693618774
