Step,Epoch,Total_Tokens,Task_Loss,Geo_Loss,Collapse_Penalty,Perplexity,Silhouette,Mean_Speed
7100,1,10905600,4.972293853759766,1.1240484714508057,0.0,144.35765075683594,-0.008676488883793354,0.39860764145851135
7150,1,10982400,5.065244674682617,1.1349958181381226,0.006988406181335449,158.41920471191406,-0.013872860930860043,0.4034942090511322
7200,1,11059200,5.006714344024658,1.1308345794677734,0.023593425750732422,149.4130096435547,-0.010261978954076767,0.4117967188358307
7250,1,11136000,5.090887546539307,1.1543242931365967,0.0,162.5340576171875,-0.01201536227017641,0.3967055380344391
7300,1,11212800,5.069487571716309,1.1236629486083984,0.0,159.0927734375,-0.008407247252762318,0.3928297460079193
7350,1,11289600,5.108054161071777,1.1221715211868286,0.029292821884155273,165.3483123779297,-0.012155083008110523,0.4146464169025421
7400,1,11366400,4.969027042388916,1.1008937358856201,0.0,143.88682556152344,-0.005105546209961176,0.38462647795677185
7450,1,11443200,5.065719127655029,1.142301082611084,0.024995803833007812,158.494384765625,-0.013263464905321598,0.4124979078769684
7500,1,11520000,5.018101215362549,1.145650029182434,0.0,151.12408447265625,-0.00985050480812788,0.3910583257675171
7550,1,11596800,5.206046104431152,1.1194510459899902,0.0,182.37156677246094,0.003115178318694234,0.39212676882743835
7600,1,11673600,5.182154178619385,1.1350622177124023,0.0,178.06597900390625,-0.007089292164891958,0.3867558538913727
7650,1,11750400,4.96160888671875,1.1160069704055786,0.0,142.82339477539062,-0.000301913678413257,0.3912562429904938
7700,1,11827200,4.887040615081787,1.0861502885818481,0.0,132.56069946289062,0.0014483233680948615,0.385284423828125
7750,1,11904000,5.015977382659912,1.1186654567718506,0.0,150.803466796875,0.019219694659113884,0.38718104362487793
7800,1,11980800,4.831338405609131,1.1097577810287476,0.0013886094093322754,125.378662109375,0.015377189964056015,0.4006943106651306
7850,1,12057600,4.960926532745361,1.108802318572998,0.012100398540496826,142.72596740722656,0.002010854659602046,0.4060502052307129
7900,1,12134400,5.035160064697266,1.1223855018615723,0.0,153.7241973876953,-0.004575822502374649,0.3809073269367218
7950,1,12211200,4.978113651275635,1.0860605239868164,0.0,145.20022583007812,0.005639748182147741,0.373155802488327
8000,1,12288000,4.923919200897217,1.099974274635315,0.0,137.5406036376953,0.013655443675816059,0.3962525427341461
8050,1,12364800,4.9987406730651855,1.1021897792816162,0.0,148.22637939453125,0.007074121385812759,0.3991178572177887
8100,1,12441600,5.228846073150635,1.0844234228134155,0.014900505542755127,186.57737731933594,0.003688286989927292,0.40745025873184204
8150,1,12518400,5.222754955291748,1.0882296562194824,0.0,185.44436645507812,0.00855602789670229,0.3967072665691376
8200,1,12595200,4.9675774574279785,1.0837416648864746,0.0,143.6783905029297,0.010903704911470413,0.39016878604888916
8250,1,12672000,5.468575954437256,1.093245029449463,0.02821105718612671,237.12228393554688,0.0035495683550834656,0.41410553455352783
8300,1,12748800,5.048198223114014,1.07913076877594,0.0,155.74159240722656,0.012349389493465424,0.39597955346107483
8350,1,12825600,5.2072434425354,1.0938243865966797,0.0,182.59005737304688,0.009968630038201809,0.39081868529319763
8400,1,12902400,5.02310037612915,1.0905553102493286,0.0,151.8814697265625,0.010147444903850555,0.39442721009254456
8450,1,12979200,5.1895833015441895,1.114317536354065,0.0,179.39378356933594,-0.0033232334535568953,0.3945726454257965
8500,1,13056000,4.898452281951904,1.086405634880066,0.0,134.08209228515625,0.007576978299766779,0.38322916626930237
8550,1,13132800,4.945323467254639,1.0870335102081299,0.0,140.51629638671875,-0.007134036626666784,0.38278913497924805
8600,1,13209600,4.76151180267334,1.0886293649673462,0.0,116.92256164550781,-0.004138426389545202,0.3898363709449768
8650,1,13286400,5.00899076461792,1.0800602436065674,0.0,149.75350952148438,-0.005263252649456263,0.3983840048313141
8700,1,13363200,4.993946075439453,1.0624361038208008,0.0,147.5173797607422,-0.0025963063817471266,0.3830023407936096
8750,1,13440000,5.185397148132324,1.0778734683990479,0.0,178.64437866210938,-0.008076428435742855,0.3891923129558563
8800,1,13516800,5.103387355804443,1.0821449756622314,0.01944255828857422,164.5784454345703,-0.007924017496407032,0.4097212851047516
8850,1,13593600,4.904451370239258,1.0610121488571167,0.0,134.88888549804688,-0.002936986507847905,0.39168208837509155
8900,1,13670400,5.011541843414307,1.0537630319595337,0.0,150.13604736328125,-0.004078948404639959,0.3963385224342346
8950,1,13747200,4.865116596221924,1.0626435279846191,0.0,129.68605041503906,0.004989273846149445,0.39659383893013
9000,1,13824000,4.803373336791992,1.0594640970230103,0.008046329021453857,121.92100524902344,0.00546187674626708,0.4040231704711914
9050,1,13900800,4.9116435050964355,1.0323057174682617,0.0,135.86251831054688,0.0010943947127088904,0.3861871361732483
9100,1,13977600,5.174460411071777,1.0498461723327637,0.0023050308227539062,176.7012481689453,0.006288584321737289,0.40115252137184143
9150,1,14054400,5.099569320678711,1.0606162548065186,0.0012460947036743164,163.9512939453125,0.008970380760729313,0.40062305331230164
9200,1,14131200,4.962338924407959,1.0592366456985474,0.0,142.9276885986328,0.013896060176193714,0.3882495164871216
9250,1,14208000,5.056171417236328,1.0483784675598145,0.008233487606048584,156.98831176757812,0.002831747056916356,0.40411674976348877
9300,1,14284800,4.892684459686279,1.038219928741455,0.0,133.3109588623047,-0.004552180413156748,0.3895464837551117
9350,2,14361600,5.044228553771973,1.0569515228271484,0.0,155.12457275390625,-0.008193322457373142,0.39723652601242065
9400,2,14438400,5.033224582672119,1.0421085357666016,0.002123594284057617,153.4269561767578,-0.009399150498211384,0.4010618031024933
9450,2,14515200,4.772848129272461,1.0351001024246216,0.0,118.25557708740234,-0.0053072646260261536,0.3913857638835907
9500,2,14592000,4.900065898895264,1.049173355102539,0.010027587413787842,134.2986297607422,-0.0048400224186480045,0.4050137996673584
9550,2,14668800,5.010558605194092,1.0599138736724854,0.03497213125228882,149.98849487304688,0.005697668995708227,0.4174860715866089
9600,2,14745600,5.097742080688477,1.0514038801193237,0.0,163.6519775390625,0.011188757605850697,0.38800886273384094
9650,2,14822400,4.988113880157471,1.0439609289169312,0.0,146.6595458984375,0.005601804703474045,0.39789751172065735
9700,2,14899200,4.960815906524658,1.0584510564804077,0.04083585739135742,142.71017456054688,0.009541037492454052,0.4204179346561432
9750,2,14976000,4.859357833862305,1.0350608825683594,0.0,128.94137573242188,0.022296754643321037,0.3863410949707031
9800,2,15052800,4.854442119598389,1.0444928407669067,0.025412917137145996,128.30908203125,0.003635227680206299,0.4127064645290375
9850,2,15129600,4.990246772766113,1.0174514055252075,0.0,146.97268676757812,0.00044535472989082336,0.39613622426986694
9900,2,15206400,5.13383674621582,1.0196025371551514,0.018732964992523193,169.66683959960938,0.016972936689853668,0.4093664884567261
9950,2,15283200,4.953826904296875,1.0017207860946655,0.0,141.7162628173828,0.008974398486316204,0.398345410823822
10000,2,15360000,4.8550190925598145,1.0459132194519043,0.0,128.38314819335938,-0.009392973966896534,0.3663363456726074
10050,2,15436800,5.19754695892334,1.04880952835083,0.0,180.828125,-0.01677822507917881,0.3959388732910156
10100,2,15513600,4.9378814697265625,1.0269396305084229,0.0,139.47445678710938,-0.0068533532321453094,0.3826610743999481
10150,2,15590400,5.02899169921875,1.0021171569824219,0.0,152.7788848876953,-0.006142148282378912,0.39037609100341797
10200,2,15667200,4.947013854980469,1.004472255706787,0.0,140.75401306152344,-0.01738305576145649,0.3872729539871216
10250,2,15744000,4.921656131744385,1.0186901092529297,0.04810535907745361,137.2296905517578,-0.020232340320944786,0.4240526854991913
10300,2,15820800,4.911277770996094,0.9842252731323242,0.0,135.81285095214844,-0.006041293498128653,0.3907245695590973
10350,2,15897600,4.951632022857666,0.9825342893600464,0.0027830004692077637,141.40554809570312,-0.011054713279008865,0.40139150619506836
10400,2,15974400,5.066677570343018,0.9949697256088257,0.007582187652587891,158.6463623046875,-0.00023093570780474693,0.4037910997867584
10450,2,16051200,4.8652777671813965,0.9932126998901367,0.0,129.7069549560547,-0.006679502781480551,0.3903828561306
10500,2,16128000,4.641078948974609,0.9922018647193909,0.00476527214050293,103.6561279296875,-0.009170806966722012,0.40238264203071594
10550,2,16204800,5.083826541900635,0.9800700545310974,0.0,161.39044189453125,-0.010574858635663986,0.3975631296634674
10600,2,16281600,5.120516300201416,0.9895590543746948,0.0,167.42178344726562,-0.004236862063407898,0.38780680298805237
10650,2,16358400,4.828941822052002,0.9747151136398315,0.0,125.07853698730469,0.006025020033121109,0.3877638876438141
10700,2,16435200,4.76205587387085,0.9601844549179077,0.0,116.98619842529297,-0.0037263582926243544,0.3868505358695984
10750,2,16512000,4.798337459564209,0.9756966829299927,0.0,121.3085708618164,-0.007025728467851877,0.39215970039367676
10800,2,16588800,4.969296455383301,0.9834167957305908,0.0,143.92559814453125,-0.01520463079214096,0.398261696100235
10850,2,16665600,4.855514049530029,0.9848307967185974,0.0,128.4467010498047,-0.005661735776811838,0.39169496297836304
10900,2,16742400,5.27376127243042,0.9767898917198181,0.0,195.14859008789062,0.0020548254251480103,0.3949480354785919
10950,2,16819200,5.114142894744873,0.9835767149925232,0.0,166.35813903808594,-0.0002529670891817659,0.39949044585227966
11000,2,16896000,4.977903366088867,0.9633767604827881,0.003474712371826172,145.16969299316406,0.006949467118829489,0.40173736214637756
11050,2,16972800,4.94269323348999,0.9709980487823486,0.018542766571044922,140.14718627929688,0.0010095486650243402,0.40927138924598694
11100,2,17049600,4.807401180267334,0.962044358253479,0.0,122.41307830810547,0.0018773576011881232,0.3896966278553009
11150,2,17126400,5.087455749511719,0.9492020010948181,0.0,161.97723388671875,-0.008077073842287064,0.39679211378097534
11200,2,17203200,4.615259170532227,0.9880530834197998,0.0,101.01400756835938,-0.0022770415525883436,0.39931026101112366
11250,2,17280000,4.896554946899414,0.984876275062561,0.0,133.82794189453125,0.004402729216963053,0.38724544644355774
11300,2,17356800,4.848977088928223,0.9553626775741577,0.0,127.60979461669922,0.017841966822743416,0.39963895082473755
11350,2,17433600,4.726320743560791,0.9765490293502808,0.0,112.87948608398438,-0.004654576536267996,0.3925134241580963
11400,2,17510400,4.7123308181762695,0.9783005118370056,0.03765803575515747,111.31130981445312,0.015412472188472748,0.4188290238380432
11450,2,17587200,4.772099018096924,0.9522600173950195,0.0,118.16702270507812,0.005729757249355316,0.38702720403671265
11500,2,17664000,5.081167697906494,0.9609106183052063,0.024693965911865234,160.96189880371094,0.005736914929002523,0.4123469889163971
11550,2,17740800,4.835287570953369,0.932950496673584,0.016760706901550293,125.87477111816406,-0.0015849968185648322,0.4083803594112396
11600,2,17817600,5.056323051452637,0.9393221139907837,0.0,157.0121307373047,-0.004565919283777475,0.3870842158794403
11650,2,17894400,4.901895999908447,0.9365003108978271,0.0,134.5446319580078,-0.004007706884294748,0.3856469988822937
11700,2,17971200,5.033361434936523,0.9356564283370972,0.0,153.4479522705078,-0.01252113189548254,0.3953399658203125
11750,2,18048000,4.889296531677246,0.9269773960113525,0.0,132.86007690429688,-0.016049226745963097,0.39717400074005127
11800,2,18124800,5.046902179718018,0.9306769371032715,0.0,155.53988647460938,-0.015436614863574505,0.391979843378067
11850,2,18201600,4.60089635848999,0.9244810342788696,0.026448309421539307,99.57353210449219,-0.01714673824608326,0.41322416067123413
11900,2,18278400,4.942031383514404,0.9211515784263611,0.0,140.05445861816406,-0.01955845020711422,0.3895597457885742
11950,2,18355200,4.858761787414551,0.9270545244216919,0.004149734973907471,128.8645477294922,-0.01645478419959545,0.4020748734474182
